CastLib Number, CastLib Name, CastLib Filename, Member Number, Member Type, Member Name, Member Filename
7,Shared.Cst,Shared.cxt,15,script,,,
7,Shared.Cst,Shared.cxt,16,script,,,
7,Shared.Cst,Shared.cxt,17,script,ÓÉÛpTengIn2«ÖÒÅ«»(Í€«¢),,
7,Shared.Cst,Shared.cxt,18,field,SaveText,,
7,Shared.Cst,Shared.cxt,19,transition,,,
7,Shared.Cst,Shared.cxt,20,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,21,transition,,,
7,Shared.Cst,Shared.cxt,22,script,,,
7,Shared.Cst,Shared.cxt,23,script,,,
7,Shared.Cst,Shared.cxt,24,transition,,,
7,Shared.Cst,Shared.cxt,25,script,,,
7,Shared.Cst,Shared.cxt,26,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,27,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,28,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,29,script,ÓÉÛpmouseDown«ºgo marker(-1),,
7,Shared.Cst,Shared.cxt,30,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,31,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,32,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,33,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,34,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,35,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,36,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,37,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,38,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,39,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,40,field,menu,,
7,Shared.Cst,Shared.cxt,41,field,copyright,,
7,Shared.Cst,Shared.cxt,42,field,halert,,
7,Shared.Cst,Shared.cxt,43,script,,,
7,Shared.Cst,Shared.cxt,44,script,,,
7,Shared.Cst,Shared.cxt,45,script,,,
7,Shared.Cst,Shared.cxt,46,transition,,,
7,Shared.Cst,Shared.cxt,47,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,48,shape,DMLeftButton,,
7,Shared.Cst,Shared.cxt,49,shape,DMForwardButton,,
7,Shared.Cst,Shared.cxt,50,shape,DMRightButton,,
7,Shared.Cst,Shared.cxt,51,shape,goLD,,
7,Shared.Cst,Shared.cxt,52,shape,goUR,,
7,Shared.Cst,Shared.cxt,53,shape,goDown,,
7,Shared.Cst,Shared.cxt,54,shape,goUL,,
7,Shared.Cst,Shared.cxt,55,shape,,,
7,Shared.Cst,Shared.cxt,56,script,,,
7,Shared.Cst,Shared.cxt,57,transition,,,
7,Shared.Cst,Shared.cxt,58,script,"go ""exit""",,
7,Shared.Cst,Shared.cxt,59,script,ÓÉÛpMarker(0),,
7,Shared.Cst,Shared.cxt,60,script,,,
7,Shared.Cst,Shared.cxt,61,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,62,script,"ÓÉÛpgo""aa""",,
7,Shared.Cst,Shared.cxt,63,script,ÓÉÛpgo next,,
7,Shared.Cst,Shared.cxt,64,script,,,
7,Shared.Cst,Shared.cxt,65,sound,Èë«ôÌÇÈë,,
7,Shared.Cst,Shared.cxt,66,script,dansU,,
7,Shared.Cst,Shared.cxt,67,script,dansL,,
7,Shared.Cst,Shared.cxt,68,script,,,
7,Shared.Cst,Shared.cxt,69,script,,,
7,Shared.Cst,Shared.cxt,70,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,71,script,,,
7,Shared.Cst,Shared.cxt,72,script,,,
7,Shared.Cst,Shared.cxt,73,transition,,,
7,Shared.Cst,Shared.cxt,74,script,,,
7,Shared.Cst,Shared.cxt,75,script,‚∞…X…N…Á≈[…„‰˜ÂW,,
7,Shared.Cst,Shared.cxt,76,script,,,
7,Shared.Cst,Shared.cxt,77,script,dansR,,
7,Shared.Cst,Shared.cxt,78,transition,,,
7,Shared.Cst,Shared.cxt,79,script,,,
7,Shared.Cst,Shared.cxt,80,script,dansD,,
7,Shared.Cst,Shared.cxt,81,script,,,
7,Shared.Cst,Shared.cxt,82,script,"ÓÉÛp go""L to R""",,
7,Shared.Cst,Shared.cxt,83,script,ÓÉÛpmouseDown«ºgo next,,
7,Shared.Cst,Shared.cxt,84,script,"use""R toL""",,
7,Shared.Cst,Shared.cxt,85,script,"use ""L to R""",,
7,Shared.Cst,Shared.cxt,86,script,use ScrollLFirstFrame,,
7,Shared.Cst,Shared.cxt,87,script,useScrollRFirst,,
